
ADVERSARIAL
2,14675e-06
0,0609917
0,00178005
0,00264588
0,00145391
0,000907376
0,0568462
0,0768042
0,0106972
0,0808687
0,00066076
0,011039
9,98297e-05
0,00183227
0,00970361
0,00124647
0,102109
0,000340751
0,0260363
6,93941e-05
0,0406825
0,000387523
0,0189267
0,0173671
0,0418979
0,0250487
0,00415717
0,0149221
0,101211
0,00113781
0,00224094
0,0977863
0,116512
0,106109
0,000344103
0,0408646
0,00077295
0,0233482
0,0635057
0,00965059
0,0117492
0,0168932
0,0838468
0,0202889
0,00599261
0,000850631
9,69378e-11
0,112539
9,44159e-07
0,0827508
0,000231142
0,0742658
0,0590432
0,0578041
0,0765372
0,0386861
0,0125103
0,000181747
0,00146136
0,0566914
0,0117612
0,0699908
0,00454653
0,0271193
0,0867475
0,00350505
0,00958073
9,98082e-05
0,0162428
0,0357287
0,0100145
0,00501979
0,0403201
0,000814726
4,56612e-06
0,0184672
0,0405805
0,0512798
0,138317
0,021538
0,000472011
0,0652862
0,0076778
0,0163521
0,00143212
0,00648578
0,00651229
0,00709519
0,0195881
0,0262964
0,00636245
0,103079
0,00175868
9,55869e-05
0,0080569
0,0607852
5,18584e-06
0,0314216
0,000347131
0,00341823
0,0481694
0,0109931
0,00716503
2,89371e-05
0,0175671
0,046589
0,0225329
0,000949589
0,00071683
0,00100933
0,105533
0,0121636
7,87187e-06
0,0698771
0,0411685
1,19798e-05
0,0569133
0,0279914
1,64231e-06
0,000184883
0,0217731
0,00167384
0,0199082
0,0220786
0,0207476
0,0272752
0,00505481
2,05445e-05
1,78003e-05
0,000155204
0,00456647
0,0751448
0,00107915
0,0215957
0,0572679
0,0477161
0,00395964
4,24213e-06
0,000192808
0,00103169
0,0640815
0,0156437
0,00738503
0,113793
3,831e-05
0,00528918
0,00390782
0,0250799
0,0855101
0,0272536
0,0382169
0,0239183
0,072441
0,0160553
4,53621e-05
2,96432e-14
0,00199485
3,85372e-08
6,394e-05
0,0259189
0,0118669
0,0120746
0,0290979
0,0039793
0,0101762
0,00692938
0,0373865
0,00132363
0,00374841
0,029713
0,00842651
0,0091258
0,000361355
0,0676183
0,0551106
0,175512
0,0317797
0,0157187
0,0300148
2,38606e-07
2,15144e-09
0,0164992
5,6429e-05
0,00015132
2,62407e-06
2,85075e-10
0,107254
0,0396184
0,0475168
0,044833
2,61967e-05
0,00134887
0,0490769
0,0197198
0,00972971
0,0056143
0,10372
0,00176385
0,0236667
0,00888414
0,00219024
0,00628013
0,00255362
0,0633352
0,00064318
0,000798578
0,00713575
0,0705151
0,0110289
0,0582343
0,00149174
0,000386769
5,82946e-06
0,0432009
0,143457
0,0580357
1,88946e-09
0,00819383
0,00823066
0,0267921
0,130583
0,0272241
0,0088461
0,082587
0,0224981
0,104584
0,0167728
0,0494565
0,0122826
0,0424937
0,000220656
0,101512
1,29234e-09
1,79479e-05
1,08205e-05
0,00179716
0,00892946
0,081233
0,0691233
0,0176449
1,68983e-06
0,131795
0,0542071
7,23435e-05
0,0223723
0,00366143
0,0530725
6,31477e-07
0,0118128
0,101753
0,141286
0,0057167
0,000122332
1,31563e-05
2,46763e-06
0,0861238
0,0502638
0,0534761
0,0345876
0,028439
0,0411014
0,00225419
0,060795
0,0715645
7,5741e-07
0,0214699
0,00610123
4,53434e-05
0,00148718
0,0611059
0,0263685
0,0356776
0,028052
0,00457239
0,00137683
0,000183876
2,5113e-06
0,00164533
4,13956e-05
0,0161356
0,0304325
7,37963e-05
0,138248
0,000691152
0,0267815
0,013143
0,0307821
0,054407
0,0461081
6,67461e-06
0,00251038
5,46758e-06
1,2935e-08
0,00520105
0,0212052
0,0192331
0,0214511
0,0392117
0,0483465
0,00837081
0,0812558
0,0119016
0,0351
0,0676595
0,0154218
2,86581e-05
0,0235495
0,00454287
0,000276075
0,076389
5,15896e-05
0,0714073
4,2191e-05
0,0570699
0,0325232
0,039381
1,48046e-06
0,0686094
0,0157423
0,00167499
0,0373942
0,000828643
2,73152e-07
0,0100027
0,00533264
0,0555331
0,0162729
0,0505302
0,0565781
0,00697411
0,00180679
0,0886642
0,000943536
0,00182726
0,00199522
0,0807889
0,0119548
5,99298e-05
0,00214332
0,00936725
0,0344881
0,00329938
5,7119e-08
0,0221527
0,00178709
0,0440618
0,0147158
0,060154
0,00218811
0,000808041
0,0108909
0,0221098
0,0377905
0,10331
0,0597112
0,0502686
0,00186639
0,00448014
0,00786075
0,0446128
0,0180783
1,81284e-09
0,0383708
2,43993e-05
0,0150296
0,000885006
0,0609665
0,0496723
0,0468786
0,0116299
0,0711531
9,47349e-05
0,0636555
0,00301104
0,00524287
5,11063e-05
0,0183526
0,0144298
0,0817162
0,0524459
0,0408505
8,5889e-07
0,0153385
3,41522e-09
0,0641605
0,000637338
0,00253526
0,000118351
0,000129562
0,0112668
0,0920518
0,0702299
0,0262154
0,00757076
0,00339592
0,0551662
0,0103635
0,00465399
0,0311795
0,0406591
0,0404338
0,00079469
0,011532
0,0052162
0,0137061
0,00126328
0,0606309
0,0208237
7,48176e-07
0,0260368
0,051545
0,00795626
0,0296134
0,00903241
0,0470156
0,0432875
0,000703665
0,000700474
4,06738e-07
0,00202482
0,0912635
0,0106622
0,000319475
0,00157426
0,0218656
0,000207125
0,0617047
0,0221059
9,71592e-21
0,0164941
0,000430674
0,00163092
0,0187174
0,0214649
0,0109731
3,52147e-09
0,00926829
0,0607301
0,0970334
0,0282894
0,0130206
0,0218695
4,94873e-05
0,0702275
0,0248738
0,00280719
0,168764
0,0510288
0,00226349
0,000208719
0,00156399
0,0603273
0,00153315
0,00255556
0,064437
0,0322572
0,00105926
0,000977379
0,00237448
0,0693076
0,0876987
0,0119326
0,00365643
0,0101181
0,0386264
0,0257952
0,000718702
0,0111317
0,107382
0,05008
0,000135146
0,0284869
0,0216952
0,0169789
0,0182832
0,0799665
0,019248
0,0202691
0,158432
0,0795854
2,20446e-07
0,0443479
0,0395674
0,0516913
0,0784724
0,179652
0,00122523
0,00042039
0,0181271
0,0382236
0,00790711
0,0109227
0,0166476
0,026756
0,000798025
0,00174502
1,09661e-07
0,00518091
0,00312595
0,000115858
0,153346
0,0195683
0,00783741
0,145058
0,0260709
7,13547e-05
0,00730445
0,0908274
1,47095e-05
0,054682
0,00929194
0,0918322
0,00356855
0,00368218
0,022157
0,0549068
0,000382146
0,0586537
0,00540295
0,0140243
8,48557e-05
0,00187396
0,0048395
0,0456595
0,00984452
0,0435837
0,0740617
0,128099
1,37804e-06
0,0284088
0,00885661
0,0184487
0,016746
6,78573e-06
0,000544537
0,00112901
0,00386978
0,0681496
0,0196932
0,0563505
0,0148794
0,0361201
0,0106911
0,0236543
0,00138678
0,0503663
0,0240686
3,24942e-05
0,00834403
0,0420439
0,0019614
0,0185906
0,129589
0,0590805
0,0709798
0,0323448
0,0263204
0,0606196
0,0350233
0,0794493
0,0655179
0,00638278
0,0149396
0,0526683
0,0511084
0,00300402
0,00014338
0,000476598
0,0111896
0,0547525
0,0959262
0,00488436
0,0369983
0,00259341
0,0198163
0,0152585
0,00692929
0,0561772
0,000490742
2,08857e-05
0,0420198
0,0670847
0,0814165
0,0120351
4,69931e-08
0,00272136
0,0258568
0,000640086
0,0230938
0,0334716
0,0517096
0,093775
8,18926e-05
0,0268592
0,0084246
0,0123105
0,0449104
0,011081
0,0248637
0,0018798
0,0632741
0,0143514
0,00863494
9,59785e-07
0,00426523
0,00144701
0,0707188
0,0519086
0,042086
0,053267
0,0021939
0,0562818
0,0222178
0,00352744
0,0485474
0,0221182
0,0662705
0,000132872
1,71232e-05
0,142514
3,6891e-09
0,019073
0,0105525
0,0305392
0,0384232
0,0111201
0,0130644
0,00022249
0,0761713
0,00518592
0,000776158
0,0500824
0,0198767
2,44401e-08
0,0248198
0,014595
0,00746491
0,0604957
0,019224
0,0112141
0,0112782
0,00873645
0,0369511
0,122202
0,0713145
0,00202766
1,81658e-05
4,0154e-08
0,00144122
0,0184074
0,0219508
0,00577916
0,0481777
0,00340802
0,00320484
0,0490082
0,00195106
1,3989e-06
0,00899967
0,0413345
0,00996592
0,0401257
0,000162186
0,132492
0,0106288
0,0064082
0,00998021
0,00961532
0,00402026
0,0123184
9,61446e-06
0,0178881
0,00619893
0,0101162
0,0442517
0,0486275
5,65032e-05
0,0488522
0,0708372
0,0125818
0,00445264
0,019014
0,00151435
0,00138537
0,00219911
0,0688357
0,00805187
1,46817e-06
1,86922e-06
0,0330579
0,0152241
0,000111822
0,00164963
0,00655684
0,0707553
0,0059597
4,20688e-05
0,000184512
0,00475929
0,00286507
1,33561e-05
0,00892417
0,0556511
0,0959323
0,000164114
0,00408945
5,11832e-09
0,0182323
0,0558654
0,000317697
0,0226945
0,0813858
0,0321593
0,00192944
0,00924177
0,0117765
0,00994568
5,04324e-08
9,86975e-07
0,010736
0,0538493
0,0227377
8,31182e-05
0,0491966
0,00375749
0,0220958
0,00640834
2,04622e-07
0,0187384
0,0159737
0,0236278
0,130613
2,5202e-05
0,000129846
0,00245417
3,83042e-06
0,029313
0,109032
0,000698481
0,0016192
0,0145471
0,0124287
0,0700751
0,00114174
0,0468348
4,47816e-07
0,0229115
0,000185391
0,0459004
0,00598963
0,0975009
0,0863909
0,0557469
0,00673817
0,0165294
0,0252845
0,0191068
1,95112e-05
0,0170115
2,257e-06
0,124697
0,066449
0,06112
0,00243141
0,0508097
0,0139986
0,00901574
0,0275292
0,0789915
1,09852e-14
0,00913355
0,0367923
0,000943171
0,00362453
0,109258
0,00735998
0,00258245
0,109643
5,67258e-07
0,120614
0,00748875
0,0240895
3,87548e-08
0,0570217
0,0592966
0,00226461
0,0071189
0,000123672
0,00155759
6,21377e-12
0,0071414
0,0290088
0,00196209
0,000997592
0,0333627
3,70374e-06
0,0165947
1,08157e-06
0,00326847
1,58123e-05
0,0510188
9,57543e-05
0,00998559
0,0454276
0,124236
0,0341144
0,0353235
0,00120261
0,0679093
0,0643155
2,52773e-06
0,0187176
0,0151491
0,103041
4,11882e-06
0,062772
7,43138e-11
2,38846e-05
0,0070281
0,0223201
0,0164445
0,0391289
0,0813052
0,000433303
0,0217745
0,0395384
0,00335263
0,00541649
0,00287142
0,0552463
7,48871e-05
0,0543908
0,058492
0,0345664
0,0389224
4,25483e-05
0,000716133
0,0180134
8,63261e-08
0,00638636
2,54593e-05
0,0424108
0,00486486
1,42769e-05
0,0093951
0,0409131
0,000191061
0,000122268
0,0260749
0,0111602
0,0852926
0,0200641
0,00210399
0,00975187
9,16731e-05
0,000428566
0,0352134
6,76415e-05
0,0432062
0,00215946
2,18608e-08
0,066189
0,000243063
0,0208044
0,0134327
0,0197601
0,000512966
0,0529573
0,0753958
0,0603608
0,01756
1,43119e-08
0,0035845
0,0535234
0,0087614
2,05185e-05
0,000195208
8,90726e-06
0,000982954
0,0814376
0,000244669
0,0800298
0,0960438
3,07608e-05
0,000512609
4,82495e-09
5,10173e-09
0,000200846
0,00231264
0,0202308
0,00124178
3,13534e-10
0,0781321
0,0086002
0,031086
0,00123444
0,000769143
0,00058227
0,0106498
0,00496376
0,0137252
0,0243092
0,0350098
0,00179765
0,00338219
0,042188
0,0164086
0,0137851
0,00661767
0,141603
0,0488967
0,00535262
0,013087
0,0467965
0,000714442
0,000427163
0,129298
0,057072
0,0292943
0,00318556
0,0206764
0,137655
0,017878
0,00323589
0,0472778
0,000517946
0,0882057
0,107296
0,088613
0,0149286
0,0965736
0,0878927
0,000176642
1,34696e-06
0,0435895
0,0358238
8,25503e-05
0,0210068
0,0508865
0,0312071
0,0602765
0,0910336
0,0493422
0,0223181
0,0146013
0,0393539
0,0553879
1,33736e-07
0,074174
6,20106e-05
1,90148e-05
0,0736893
2,31846e-06
0,0006363
0,0343343
8,65624e-05
0,0590782
0,105419
6,79103e-12
0,0303877
0,00444399
0,00983303
2,60956e-05
6,35278e-06
0,00187861
0,00674566
0,0116616
0,0322861
0,0924752
0,00789208
0,0192719
0,0174097
3,36e-06
0,000176829
0,0368055
0,0991405
0,0236968
0,0748313
0,00449075
0,0199382
0,0486386
0,0038557
0,018628
0,0595631
0,0129416
0,000615336
0,00113545
0,0116643
0,0458644
0,0315962
0,0623047
0,00628355
0,0919142
0,0173587
0,0298652
7,27795e-05
0,00541613
8,4827e-05
0,0488232
0,0280004
0,0159911
0,00198463
0,0196072
0,013294
0,00180491
0,0504073
0,00531169
0,00285368
0,0134154
0,0687248
4,98141e-09
7,14399e-05
0,00796735
0,018742
0,0523763
0,00315477
2,64673e-05
0,0208767
0,0371894
0,000374079
3,43943e-09
0,0158165
6,92022e-06
0,0167905
0,0246157
0,02757
0,0614494
0,00356271
4,92615e-07
0,0534248
0,110997
4,92907e-05
0,0837211
0,000509776
0,00138735
0,000690557
0,00340399
0,0289033
0,0806943
0,00100463
0,0177341
0,0005673
1,52807e-05
0,0474517
3,02873e-05
0,157681
0,030597
0,0680302
0,00732306
0,112763
0,03594
0,138909
0,0137705
0,00349813
0,0186453
0,0347343
0,00463366
0,0211112
0,0529379
5,28474e-07
0,00780217
0,0143615
0,0867017
0,0184939
0,00523333
0,0333946
5,69578e-10
0,00518872
0,0969853
0,0259484
0,0396988
0,077671
0,0726034
0,10147
0,0240353
0,00794563
0,0329645
0,0111493
0,0774062
0,0309863
0,00836893
0,0158533
0,052546
0,00828567
0,0803838
0,0105561
7,72906e-05
0,0627022
1,51097e-07
2,937e-06
0,0225987
0,0670537
0,0173892
0,0167429
0,0366137
2,21968e-05
0,00890199
0,0283125
0,0146853
0,0194968
0,101531
0,00277442
0,0441531
0,0337748
0,0198908
0,0316647
0,0328895
0,0258713
0,0159436
0,161198
0,0800052
1,98818e-07
0,00974501
0,0126887
0,0270323
0,0303631
0,024101
0,00897536
0,0149155
0,000402712
0,0109889
0,0127336
0,0078761
0,0730483
0,0350983
0,0237536
0,000142888
0,000298171
0,0115262
0,0562974
0,00773702
0,00122441
6,25665e-06
0,018317
0,0040338
0,00574166
0,00253785
0,126102
0,000839283
2,06376e-05
0,0510926
0,000182875
0,0240339
0,0446018
0,0324965
0,0167218
0,00823309
0,000337637
0,0576246
0,00111084
0,00153329
3,23769e-07
0,00447059
0,018277
0,00066275
0,03604
0,0631191
0,0648665
0,000822325
0,0154268
0,042562
2,1416e-06
0,00860697
0,0276894
0,0321428
0,08164
0,00276385
0,0572701
0,0461253
0,0317549
1,05155e-05
0,0164201
0,0405703
0,0478734
0,0575385
0,0417466
0,00355684
0,0110244
0,00799558
0,0205416
0,0721617
0,0729692
0,0884167
0,00419042
0,020909
0,027949
0,000301004
0,0167401
0,0376465
0,0239916
0,0437143
0,0413348
0,0542101
0,0378553
0,000789803
4,05434e-15
0,0191564
0,0916883
0,0414079
0,00664372
0,0207024
0,0257032
0,0420449
0,0147195
9,38746e-05
0,000659783
0,00325921
0,00732067
0,015524
9,31496e-11
0,00983109
0,00771179
0,0517336
0,0266843
0,0122319
0,102824
5,98431e-05
0,0539846
0,000651444
0,0173339
0,000518579
0,0373795
0,0133767
4,33448e-05
0,000898585
0,024492
0,0101542
0,0206269
0,00591896
8,48017e-05
4,66513e-05
0,0239025
0,0567196
5,17047e-05
1,79848e-12
0,00201831
0,131355
0,00267555
0,029823
0,0460378
0,00793919
0,0761034
0,0214563
0,00378691
8,32697e-06
0,0880978
1,76179e-06
0,0382833
0,0103955
6,65565e-08
0,000507269
0,0219109
0,00168206
0,00841014
0,0478448
0,0246812
8,93281e-09
0,0019994
0,0390259
0,024341
0,00835995
0,0380146
4,0916e-05
0,010502
0,00550369
0,0437587
0,0201297
0,0346832
0,0163649
0,030351
0,022772
0,0412828
0,0089505
0,00185892
0,0364967
0,000183585
0,00147448
0,00239229
0,00204339
4,14419e-05
0,0580323
0,0137549
0,0840121
0,0166798
0,0103041
0,106949
8,51149e-07
0,00017086
0,0191023
0,0506753
0,00320979
0,00938194
0,00228636
0,0592944
0,0259678
0,00143923
4,24037e-05
0,000172727
0,000625563
0,0230526
0,0187153
0,0041448
0,00376615
0,0312471
0,0263323
0,0310615
0,0223563
0,00606617
0,0424951
5,73859e-05
0,00388531
0,166524
0,000325083
0,014613
0,0119263
0,00140342
5,53764e-10
0,0134303
9,78179e-05
0,0223596
0,0210915
0,0567651
0,0653206
0,0551198
0,000951302
0,0305545
2,60176e-06
4,89038e-05
1,55693e-05
0,0150604
0,0555184
0,0245724
0,0284023
0,0353785
8,76379e-05
0,0323046
0,00966847
0,00048751
0,0256957
0,000529946
0,12623
0,000384654
0,00811973
0,0380964
0,0689654
0,049617
0,00127501
1,62454e-07
0,0398704
0,000248183
0,00017805
0,00449432
2,73995e-07
0,107135
5,86771e-06
0,0139187
0,00358576
0,0611861
0,0477414
0,00150387
0,0921342
0,0667603
0,0762653
0,0179699
0,0444342
0,0791991
0,0148449
0,00474703
0,00552904
0,00354325
0,0727239
0,0294211
2,20647e-06
0,000356113
0,0256962
0,0216915
1,85888e-06
6,78204e-05
0,0346129
0,0119634
0,0231889
2,84694e-05
0,00666218
0,0148376
0,0640195
0,0864832
0,0155194
0,112343
3,02482e-06
0,00121171
0,000150065
0,0560721
0,0429133
7,60796e-05
0,0329484
0,00585421
3,20746e-08
1,23344e-07
1,29583e-06
0,0416875
0,116258
0,031537
0,00778675
0,0165283
0,00976566
0,0442826
0,0524574
2,01062e-06
0,0151652
0,04687
0,0212801
0,0600098
0,00315259
0,117088
0,0128028
0,0252048
0,0212265
0,0232552
0,0133766
0,000542115
0,0157245
0,000231124
0,000133075
0,00597679
1,84442e-05
0,0857472
0,000656046
0,113277
0,00542134
0,0540755
0,0910105
0,046579
0,00582926
5,73689e-05
0,0335911
0,000804849
0,0480415
7,90225e-06
0,0493955
0,00107996
0,0172986
0,0509429
0,0530986
0,0163355
0,00554148
0,0302878
3,6405e-08
0,00145269
0,00310227
0,0341499
0,0238626
0,0467422
0,0825627
0,105326
0,049506
0,0529988
0,0029845
0,00061366
0,00779853
0,0756424
3,87718e-06
0,0338049
0,0355582
0,0515787
0,027988
6,34053e-06
0,0308293
0,0168933
0,000446172
0,02685
0,0634516
0,0561578
0,0408333
3,18419e-07
1,80526e-06
0,0408191
0,0284168
0,0761545
0,0235141
0,000830383
0,000609234
0,00270278
0,0176439
0,0215252
0,00299156
2,15282e-07
0,0844562
0,0869266
0,17612
0,0307162
6,11527e-07
0,0427811
3,56664e-07
0,0333839
0,000630689
0,000967996
0,000820763
0,00026119
0,00941473
0,0752278
2,43735e-07
2,99273e-05
0,0183333
0,00844769
0,0149065
0,0146056
0,0180324
0,0336946
0,0135085
0,0242755
0,012916
0,0291403
0,0049229
0,0127586
0,00724482
5,09211e-06
0,000244009
0,0617784
2,61622e-06
0,0825316
0,0371309
0,0683673
0,00386694
0,0582065
9,37324e-06
0,00197159
0,00159824
2,49624e-05
0,036804
0,0456767
1,21302e-09
0,0123307
2,28657e-06
0,0209206
0,0233038
0,0194062
0,0753386
0,0106058
0,0883496
0,106867
0,00650633
0,0017624
1,15505e-06
0,005327
4,834e-07
4,21313e-06
0,00907719
0,15131
0,0624461
0,0360759
0,00139889
0,00212964
0,0245118
0,0117037
0,0184368
0,0185017
0,0145559
0,0940199
0,0526848
0,000302676
0,0052353
9,65046e-05
0,0023331
0,00297971
5,36943e-08
0,000260799
0,0720162
0,0237649
0,0085518
0,00830372
0,0239253
0,0276622
0,0584465
0,101092
0,0183048
0,0422363
0,0212128
6,69779e-07
0,0266911
0,0469423
0,142898
0,0397961
7,01422e-07
0,0487536
0,0504835
2,00043e-06
3,94288e-06
0,0902381
0,0641238
0,00583016
0,00463204
0,000346658
4,29505e-09
0,0352942
0,00218379
0,0179841
0,0161965
0,00143702
1,14121e-08
1,63867e-06
2,13846e-05
0,0440132
0,0186759
0,054378
0,0109732
0,00401314
0,00174236
0,0169241
0,00313168
0,0827704
0,0137999
0,00018148
0,031713
0,000304352
0,00279156
0,0169866
0,0965015
0,00469048
0,000190452
0,0447983
0,00790962
3,65069e-06
0,00446165
0,00140389
0,0788866
2,27748e-12
4,05362e-06
1,57011e-07
0,0967719
0,0419745
0,0172542
0,0760395
0,0238663
0,0286999
0,00881396
0,0743918
0,00164855
2,15372e-06
0,00933383
0,0355511
0,0755209
0,026139
0,0189463
0,00132164
0,0845264
0,0121891
2,21422e-07
0,0424683
2,3744e-06
0,0447013
4,49249e-07
0,0391233
0,0288017
0,0220568
0,0055761
2,53273e-06
0,0497405
0,0446763
3,58376e-05
0,0135405
0,0200695
0,0012637
6,43187e-05
0,000373275
0,00654741
0,00597016
0,0191603
0,0354748
0,0227155
0,00628514
0,0808345
0,0215699
0,000742592
0,086102
0,00737777
0,0479611
0,0198929
0,0113422
9,21638e-16
1,02625e-06
4,6684e-05
0,00901089
0,0256513
0,054267
0,000521265
0,0737005
0,0510933
0,022998
0,0333204
2,90806e-05
0,0705342
0,0256083
0,000974445
7,84476e-07
0,0254845
0,0116982
0,0368647
9,0871e-07
0,0254451
0,00413478
0,0445692
6,17083e-06
0,0737992
0,0293196
0,0845225
0,0052733
0,0255104
1,13758e-07
0,0108504
4,05557e-05
0,0121273
0,0403856
0,137978
0,047665
1,57956e-05
0,0115885
0,0334017
0,0173491
0,0301999
0,0107032
1,50278e-06
7,6409e-06
0,000668604
0,11613
0,000148873
0,013787
0,0306955
0,0491609
0,0340228
7,69672e-07
0,000112106
1,19106e-06
0,130753
0,0235531
0,0238405
0,013722
0,0491499
0,101284
5,82972e-05
9,53384e-05
0,0330947
0,0446226
0,0043559
0,0485372
0,042955
0,00453681
0,016539
0,0410686
2,6216e-08
0,0420212
0,00958244
0,0540733
2,63563e-12
1,6885e-10
8,56779e-05
0,106784
0,00252392
1,06201e-06
1,32427e-06
0,0238636
0,0520886
0,0152636
5,86747e-08
0,00154649
5,13103e-05
0,0207818
0,00121497
0,085046
0,000537937
0,0833305
0,0306656
0,0045254
0,0387623
0,00384223
0,0219339
0,00560655
0,091529
0,000149857
0,00484081
0,000494373
0,0338149
0,000243015
0,00637999
0,0127645
0,0052625
0,0554384
0,0138842
0,00267774
0,0216327
0,0761559
1,67714e-05
3,05817e-05
2,84498e-08
0,0667043
0,0443161
0,00101282
0,0215341
0,00325269
0,00412532
0,000524228
0,0203705
0,0253008
0,000668578
0,0930177
0,00990671
0,0275107
0,109183
4,55543e-05
0,00207213
0,0455238
0,0889377
0,0172758
0,00678365
0,00289438
0,00800236
0,001371
0,0209955
0,000151574
0,0144186
0,0129267
0,0154123
0,000159789
0,0128137
0,0229329
0,108463
0,0316269
0,0812502
0,0493641
0,0447476
0,0356938
0,0193219
0,0237281
7,45702e-05
0,131948
0,0776342
0,0132454
1,68446e-07
0,0521902
0,0269689
0,078031
0,00139561
0,0194443
0,00390411
0,00810748
0,000258476
2,36149e-10
0,0325607
0,00363083
0,0170327
0,00262618
0,00552651
0,0611677
0,0190498
0,0113521
3,89048e-05
0,000219198
0,0306086
0,0209115
0,0960396
0,0858762
0,000394389
0,091091
0,00847447
0,0447301
0,00479168
0,000185658
0,134875
0,0165277
2,27809e-09
1,32823e-05
6,71441e-07
0,0889919
0,031698
0,0385514
0,089098
0,116766
0,0151168
0,0714941
0,00162291
0,0964771
0,0173814
0,0257241
0,00394666
0,00526183
0,0859033
5,73836e-08
0,00201141
0,0657746
0,0679075
0,00136677
0,00114949
4,27545e-05
0,0382876
0,0439572
0,0260273
0,0543898
0,0324306
0,0118746
0,009392
1,84545e-10
0,0030972
5,40251e-05
0,145165
0,0412833
