Couldn't import dot_parser, loading of dot files will not be possible.
Wide Residual Network-16-4 created.
Finished compiling
preprocessing
ADVERSARIAL
(0.000542105, 1.3854465e-07, 2.9055111e-05)
(0.01937425, 0.0029537964, 3.1433312e-06)
(0.024582669, 0.010445682, 0.014232064)
(0.0076196576, 0.0090647954, 0.0011247783)
(0.019682059, 0.033424519, 0.024152663)
(0.017934304, 1.0680551e-05, 5.2580606e-07)
(0.026662415, 0.011283401, 9.9513753e-05)
(0.026402017, 0.0084894216, 0.0187284)
(0.025735771, 0.00015431552, 4.2336578e-05)
(0.00041183666, 0.00058407401, 0.015727049)
(0.0041803075, 0.016702434, 0.013952218)
(0.039896697, 0.0012485136, 0.0037801291)
(0.033233151, 0.020794626, 0.00042974966)
(0.010098198, 2.1975282e-08, 3.1661551e-05)
(4.0611194e-09, 1.3033346e-13, 3.8407853e-15)
(0.023884956, 0.090468571, 0.025027176)
(0.0570863, 0.010407075, 0.0033874933)
(0.025296682, 0.0029815866, 7.8375604e-05)
(0.029421166, 0.0045951046, 0.00054723595)
(0.04035484, 0.00084248267, 0.00087290333)
(0.0010154829, 0.00095413282, 0.00053176994)
(0.032227669, 0.013630899, 0.00089172198)
(0.0012554557, 6.9279478e-05, 1.171973e-09)
(2.0284719e-05, 1.6311123e-08, 2.4612037e-15)
(0.034511656, 0.0001612885, 0.00015674152)
(0.00045160748, 4.1779578e-05, 0.00094000751)
(0.0026304915, 0.013301623, 0.0025893003)
(0.019864295, 2.971029e-07, 5.406913e-07)
(0.0030635737, 0.02725493, 0.0088558896)
(3.7968246e-07, 0.00014398324, 2.4922306e-07)
(0.029474592, 0.024415251, 0.00080877775)
(0.037557177, 0.002839291, 0.0013912099)
(0.00085895928, 0.0025695625, 0.00012840405)
(7.3219189e-06, 2.9398886e-06, 0.00347471)
(0.040112622, 0.015167983, 0.0016324423)
(9.0961004e-07, 0.00055348466, 1.8449271e-05)
(0.0092254197, 3.3948945e-05, 0.00045410675)
(0.051552773, 0.0019632918, 0.0029091537)
(0.00038989243, 0.031836729, 0.02792877)
(0.028488139, 0.011041217, 7.0911366e-05)
(0.0026987335, 0.0076381108, 0.00029460539)
(0.021223173, 6.340329e-06, 0.0020987182)
(0.044658739, 0.027446499, 0.0084824469)
(2.4606475e-06, 7.3145237e-08, 8.7395485e-08)
(0.035405412, 0.00088929216, 0.012547305)
(0.050176222, 0.010316567, 0.0014232341)
(0.011449345, 0.020489659, 0.0019695787)
(0.037458654, 0.0043444312, 0.0067300014)
(0.0016344346, 0.00015775058, 5.9044753e-05)
(0.027164951, 0.022473393, 0.0013730971)
(0.0047935667, 0.038616978, 0.023474671)
(2.170575e-06, 0.028939599, 0.00098346011)
(7.6468272e-09, 1.4367854e-11, 1.3667567e-11)
(0.038971666, 0.0097207772, 0.01039392)
(0.00035870814, 0.037780315, 0.017793665)
(0.0044636955, 0.012095828, 0.002611849)
(0.044170234, 0.011866456, 0.0090969438)
(0.010957035, 0.019438799, 0.00097175204)
(0.00086696184, 0.073963776, 0.083396964)
(0.057694603, 0.013303729, 0.0024151781)
(4.5623881e-05, 6.9048303e-07, 9.0475605e-06)
(0.030717889, 2.0751031e-06, 2.3198928e-07)
(0.0018248113, 3.0663691e-06, 1.0266879e-07)
(0.0015265991, 0.013967635, 0.022065353)
(3.0279961e-07, 0.017510647, 5.9106196e-06)
(0.018787112, 0.01725078, 0.00028335257)
(4.3173604e-05, 0.0213896, 0.0069484101)
(0.0070307935, 0.0051758583, 0.00012171757)
(0.0055552106, 0.049017601, 0.012277235)
(0.046129931, 0.0037198341, 0.0046954798)
(0.030761218, 0.0026486581, 0.0089772539)
(0.0041824747, 0.021668155, 0.00034556264)
(3.2694808e-07, 5.4579157e-08, 3.1377181e-10)
(0.0021163351, 0.00065617287, 1.6333946e-06)
(0.013135254, 0.0023780479, 0.041148372)
(0.025676563, 0.026463449, 0.012394138)
(6.9413539e-07, 2.603877e-06, 0.0026398313)
(0.023817318, 8.9298861e-05, 0.0045385854)
(0.01353127, 0.0055940016, 0.0018521065)
(9.34144e-08, 5.3269794e-08, 2.3898648e-09)
(0.02162162, 1.8811829e-07, 1.8026549e-06)
(0.011125902, 0.0047650067, 0.042321857)
(0.0079293549, 0.016981643, 0.010723169)
(0.040337805, 0.002715097, 0.00032525405)
(0.00023868223, 1.0180547e-05, 2.3667371e-05)
(0.001207126, 0.0012480216, 3.0960404e-05)
(0.00071123516, 9.8595257e-05, 0.0020251453)
(0.00025359815, 0.0077959439, 0.0010334391)
(2.1313659e-05, 1.4795309e-13, 2.1385006e-13)
(0.028011268, 0.014880767, 1.8728078e-05)
(8.6221974e-07, 9.1400565e-05, 3.1452528e-05)
(0.01372123, 0.0021348824, 0.00069195486)
(0.0030516419, 0.011978739, 0.0059054326)
(0.045126922, 0.00015232008, 2.0964791e-05)
(0.017762106, 0.023488333, 0.0043194052)
(0.023994107, 0.011762133, 2.4040601e-06)
(0.0072754296, 3.1819949e-05, 0.016240124)
(0.037122332, 0.0088702906, 0.00036286603)
(0.015079083, 0.004066465, 0.00051885069)
(0.032599024, 0.054559369, 0.047127973)
(0.0042061261, 0.016241366, 9.1398324e-06)
(0.00032656681, 0.02180698, 0.0024585067)
(5.0457194e-05, 2.8709812e-11, 5.519642e-12)
(0.034335408, 0.026432773, 0.0083304625)
(0.00028058566, 0.018867172, 0.0047020577)
(0.02638326, 0.00028636883, 0.00044078505)
(0.018950114, 0.016962603, 0.00026316117)
(0.020489788, 0.0038389147, 0.00045170085)
(0.021283913, 0.011778771, 0.002298129)
(0.00018903628, 0.019716624, 0.010891831)
(0.025812913, 0.00077086728, 2.1338561e-05)
(0.00069166429, 1.3268844e-07, 5.231219e-09)
(3.6654496e-06, 0.0024724673, 2.7632643e-05)
(0.044687163, 0.0040394608, 9.165029e-05)
(0.024063645, 0.0040742815, 0.00019288211)
(4.4653107e-06, 0.01684317, 0.00038562779)
(0.021339536, 0.025498059, 0.023962183)
(0.0040082629, 4.0417012e-07, 3.2250424e-05)
(0.00036769285, 0.050636094, 0.0022412671)
(0.0082775615, 0.001207981, 1.0590764e-05)
(0.0060750293, 9.6023584e-08, 1.3800628e-08)
(0.012274624, 0.0062208166, 0.00096910523)
(0.00022888242, 0.051831871, 0.041923888)
(0.0012693439, 0.0011398728, 2.9165356e-05)
(0.01147328, 0.0014927026, 7.9959893e-05)
(0.014588626, 0.001397935, 0.00058280362)
(0.0089941695, 0.015841458, 0.059226193)
(0.010339415, 2.2246084e-05, 0.00091808662)
(0.040869415, 0.0087648733, 0.0015073062)
(0.0091242623, 0.00034152012, 0.017862702)
(0.024043303, 0.014095107, 0.00015970219)
(0.00056627358, 2.0696194e-05, 0.0094058234)
(0.058735508, 0.0097431755, 0.022400755)
(0.0065028435, 3.558813e-09, 7.5926793e-10)
(0.038733125, 0.031235671, 0.032197982)
(0.019769844, 0.001569675, 0.00039510219)
(0.016027207, 5.3358195e-05, 3.5034609e-06)
(0.015034007, 0.00043602684, 0.0023833755)
(0.0048987409, 0.003324233, 0.020580102)
(5.9674862e-06, 1.2162492e-07, 5.0562208e-09)
(6.5205822e-05, 3.0837367e-07, 1.1398752e-06)
(0.018982265, 0.0025482844, 0.0028142668)
(0.01919163, 0.00072777586, 0.0015589272)
(4.4426697e-06, 6.9200956e-10, 3.5603189e-09)
(7.0849737e-06, 6.6930085e-07, 4.1394264e-07)
(0.0021566749, 0.00013002788, 1.8066265e-05)
(0.012002448, 0.032030351, 0.014556584)
(0.0098112533, 0.030571109, 0.020542417)
(0.0047360426, 0.020058986, 0.0053115929)
(0.0047887764, 0.0015269434, 0.0011268308)
(0.0060657272, 2.3748389e-06, 1.60993e-05)
(0.0011432659, 0.056118142, 0.010494574)
(0.014488129, 0.047855306, 0.040300917)
(0.007751991, 0.021162968, 1.2153336e-06)
(0.0052619847, 8.2932849e-05, 0.0018564004)
(0.0026553094, 0.033174094, 0.10192911)
(0.010876101, 0.011562469, 6.3146079e-05)
(0.02386871, 1.1233006e-05, 0.00055736181)
(0.05030182, 0.015860785, 8.2989645e-05)
(0.040189009, 0.00061139523, 0.00026517938)
(0.0245254, 0.012552286, 0.028469831)
(0.0025340072, 2.6926919e-05, 2.2256115e-06)
(0.00025970693, 1.2071136e-05, 1.4171112e-10)
(0.00019061138, 4.2123511e-06, 3.4288201e-05)
(0.010003516, 1.6122785e-05, 1.0466933e-09)
(0.012229207, 0.0021770145, 0.0004697741)
(0.0018557, 0.026022941, 0.012361564)
(0.050083317, 0.017106194, 0.00086468877)
(0.00027120655, 8.512915e-06, 9.1048983e-05)
(0.0083786799, 1.3597512e-06, 5.4495915e-05)
(0.025886673, 0.0063631558, 0.00063808321)
(0.026459461, 0.026691755, 0.010347525)
(5.399643e-09, 1.0923384e-06, 2.8218992e-08)
(0.030987468, 4.4432447e-05, 0.0016251535)
(0.014858137, 0.019207116, 0.0028252858)
(0.0043463218, 0.015367212, 0.050349079)
(0.0016419273, 0.00055746298, 2.4521642e-06)
(0.036024559, 0.016236266, 0.0021164024)
(0.014380112, 0.0042707077, 0.00037853088)
(0.001125999, 0.0060440376, 0.0099647772)
(0.019176263, 0.0062187463, 0.00048887305)
(0.034035683, 0.0058976416, 3.5714707e-05)
(0.027334522, 0.0093099391, 0.002574869)
(0.021432711, 0.0082005169, 0.0090148607)
(2.9336903e-07, 0.0061087715, 0.0032926165)
(0.0069270283, 0.025118539, 0.029737126)
(0.0060500228, 0.019947965, 0.020412225)
(1.6897018e-05, 0.050976485, 0.052525431)
(0.019603169, 0.0010714156, 0.0022321919)
(1.937796e-05, 0.039808843, 0.010111691)
(0.024953369, 0.0032731984, 0.00011956199)
(2.7455251e-06, 0.0040143407, 6.2767265e-07)
(0.0036523261, 0.0026642105, 0.00093291083)
(2.36374e-05, 1.3716617e-07, 9.78758e-06)
(0.071512148, 0.015699077, 0.0018854691)
(0.0010528176, 0.012191226, 0.0050024511)
(1.1721158e-05, 0.00081235787, 5.9216884e-05)
(0.0023471536, 2.5856603e-05, 0.0051852972)
(1.378547e-06, 0.0057196794, 2.7024994e-06)
(0.00038629552, 1.4515999e-07, 3.0490419e-09)
(0.010830054, 0.00014319128, 4.508784e-05)
(0.0077027893, 0.00077355292, 0.0012063063)
(0.022839841, 0.00016948562, 2.2194563e-07)
(0.009628078, 0.022444401, 0.027382577)
(0.017886262, 0.034504339, 0.0092725428)
(0.018261675, 0.014493915, 0.0056970278)
(0.027122086, 0.012036076, 0.046290495)
(0.01993173, 0.00098142249, 0.00025844335)
(0.041638337, 0.014479125, 0.014883727)
(0.024530854, 0.0073912367, 0.0009288679)
(0.023700837, 0.0008459274, 0.0022260719)
(1.0969889e-05, 4.440968e-09, 4.4522976e-09)
(0.04505593, 0.0096327821, 0.018799419)
(0.0135301, 0.0079259165, 0.00091488956)
(0.003333475, 0.016130004, 0.0033801298)
(0.027337488, 0.0021486853, 0.00072453695)
(0.040359337, 0.014412114, 0.059244294)
(0.050358523, 0.0080893161, 0.00055694685)
(0.0093663763, 0.0054544425, 0.014211452)
(0.03807928, 0.030770505, 0.019047426)
(0.03661976, 0.0084637348, 0.0040453128)
(0.0073908083, 0.0033133801, 0.0044889906)
(0.0027400514, 4.9790844e-05, 0.00039690477)
(0.019721434, 1.2358059e-06, 1.503799e-07)
(0.0072129085, 0.00035193178, 2.4085887e-06)
(0.017931715, 0.00050786848, 7.5075754e-06)
(0.0064199669, 0.0020258264, 0.003991894)
(9.9996993e-05, 1.0304672e-08, 4.4723335e-12)
(0.033500936, 0.0047591883, 0.005390218)
(0.0039171814, 1.1588526e-06, 1.2381528e-05)
(0.008792094, 0.007647953, 0.0026862666)
(0.027063068, 0.013727252, 5.9261372e-05)
(0.027899206, 0.049758103, 0.017626809)
(7.1877337e-10, 2.1578862e-07, 1.4817124e-10)
(0.015042914, 0.018904395, 0.014159697)
(0.0066994624, 0.0026156271, 0.0071839541)
(0.035728674, 0.022893786, 0.0015474033)
(0.016400753, 0.0019014077, 5.4424669e-05)
(0.0038430362, 0.00024477605, 0.0018953733)
(0.022969609, 0.0013148614, 0.00038575538)
(0.0033738944, 0.00059229427, 7.6424767e-06)
(0.0063124793, 0.017890282, 0.0010611385)
(0.033664867, 0.00014877941, 1.6582032e-06)
(0.025099177, 0.016287066, 0.0028416531)
(0.002410356, 0.0024236483, 0.059472106)
(0.044213247, 0.024240764, 7.5381926e-05)
(0.0046754433, 0.0002955191, 0.0010660337)
(1.5556256e-07, 4.3658269e-10, 2.8786005e-09)
(0.019624639, 0.01186918, 0.00084764109)
(0.055435322, 0.040442515, 0.054041415)
(0.015086628, 0.046238016, 0.015087768)
(0.014651829, 0.00297135, 0.00014286615)
(0.0015432318, 0.0064282818, 0.012687705)
(0.00062501448, 0.065784201, 0.0044115926)
(0.00088761828, 0.00084620353, 3.8169637e-05)
(0.066886507, 0.00096686522, 0.00067646138)
(0.0062910952, 5.3820026e-05, 0.00023552772)
(0.016187949, 0.010446976, 0.003266539)
(0.00063088379, 6.8042056e-05, 0.00013214443)
(0.00027063349, 0.0041937842, 0.00011458054)
(0.021305736, 0.011017164, 0.0015157555)
(0.00039091118, 0.014158924, 1.4201066e-06)
(0.019001905, 9.1157774e-05, 0.018238237)
(0.0055880365, 0.0011459265, 0.021467742)
(1.407096e-05, 0.011978972, 0.023481715)
(0.029451262, 0.0094963461, 0.00091990532)
(0.017205719, 0.0010542504, 0.00047081252)
(0.0177815, 0.014677627, 0.013264747)
(0.014895354, 0.0038083296, 1.7699494e-05)
(0.015659973, 0.00014076901, 0.0045397459)
(0.036949806, 0.014589267, 0.014466803)
(0.00035053561, 0.012696345, 0.0045168051)
(0.019422328, 0.0041000913, 0.024543332)
(0.0082936594, 0.016760591, 0.022621134)
(0.0086735636, 0.0025764254, 0.00058435556)
(0.0058717807, 0.00090551272, 0.00028220587)
(0.00011687452, 8.2210056e-07, 2.279025e-06)
(0.010213135, 0.055281907, 0.014532511)
(1.611858e-05, 0.020508114, 3.1284699e-07)
(2.4491466e-05, 0.0032599512, 0.011880277)
(1.5219061e-07, 0.0096546393, 0.000197441)
(0.02921184, 0.028540429, 0.010772628)
(1.0563315e-08, 0.01508264, 0.0010541325)
(0.0085187117, 0.042568535, 0.0015894059)
(0.013648652, 0.011478974, 0.00075864623)
(0.031420581, 0.0040841079, 0.0027147674)
(0.040270478, 0.0056143226, 0.0024908097)
(6.3937559e-06, 0.01122051, 0.0040609483)
(0.00013787617, 2.5336374e-05, 3.2019536e-05)
(9.5141899e-05, 0.020360762, 0.054354809)
(0.00043319556, 6.4484564e-12, 2.2090441e-11)
(6.928073e-08, 4.6986888e-06, 6.0790433e-07)
(0.020190913, 0.011588426, 0.0094976835)
(8.7605585e-08, 1.3624058e-06, 3.9591382e-06)
(0.066996023, 0.018191457, 0.00018660504)
(2.615207e-06, 0.0025528069, 3.5616325e-05)
(0.0009713404, 0.0093905423, 0.009128144)
(0.0065858299, 0.02292851, 0.0042481059)
(0.0051263352, 0.043355972, 0.010170264)
(0.028456852, 2.4340427e-05, 1.5930998e-06)
(0.012421307, 0.018053511, 0.015427426)
(0.054570772, 0.0068953959, 7.8585799e-06)
(0.045583282, 0.0065109832, 0.005754842)
(0.021214921, 0.0088951169, 1.840718e-05)
(0.025023311, 0.0047943401, 0.0057331449)
(4.9009318e-06, 2.6908154e-05, 0.0034205276)
(8.0454402e-06, 0.0043474613, 0.018076813)
(0.00014319972, 0.00024241074, 0.0011756702)
(0.021501666, 0.027653804, 0.039577328)
(0.00071688631, 0.048784517, 0.0010342119)
(0.015334172, 0.03607678, 0.020999417)
(0.027485857, 0.0040866681, 0.00033109533)
(0.0004628982, 0.0010671051, 0.00089758652)
(0.00023071984, 1.9187155e-06, 3.3004167e-07)
(0.00016864103, 5.8208666e-06, 1.8946499e-06)
(7.837559e-05, 0.067521028, 0.014168504)
(0.00068069191, 0.0008000856, 0.011803819)
(0.017708391, 0.0015193336, 0.0018195051)
(0.012808849, 0.00060166384, 0.01117788)
(0.041394614, 0.0077378177, 0.00032981782)
(0.034243319, 0.002253833, 0.000787567)
(0.00091206457, 7.5088443e-05, 2.2889963e-05)
(0.011722558, 0.037276477, 0.018923994)
(0.050793596, 0.031011511, 0.0011002112)
(0.015589176, 0.024838548, 0.028937781)
(0.00085540069, 0.038713388, 0.0060996865)
(0.0094570052, 0.010127223, 0.0077501563)
(0.027841806, 0.0058745048, 0.0057775332)
(0.0348984, 0.0033900298, 0.0073322719)
(2.2579445e-06, 0.0069474853, 0.0014595117)
(0.022270119, 0.0038352492, 7.5813223e-05)
(0.0025633122, 0.0079069361, 3.7831839e-08)
(0.062023006, 0.031300418, 0.040501479)
(0.014460663, 0.012887776, 0.00010671928)
(0.0205299, 0.00084481545, 0.0073252856)
(0.028907007, 0.023638537, 0.00011487538)
(0.04930263, 0.014892739, 0.0063591353)
(0.051330972, 0.0065000714, 0.00060255587)
(0.016324978, 3.0562413e-05, 3.0970773e-06)
(0.0010746459, 0.00079910754, 0.023948234)
(0.013726972, 0.082807705, 0.01014485)
(2.5791347e-09, 5.5947025e-11, 3.3177045e-08)
(0.0190953, 0.0029017185, 2.085059e-05)
(5.1703078e-05, 0.021455377, 0.0016807176)
(0.078809477, 0.0081534106, 4.0925541e-05)
(0.010289257, 0.012417157, 0.00095823512)
(0.016722582, 0.010300653, 0.0046796417)
(0.033780623, 0.00087245635, 0.00045593284)
(0.041501381, 0.00426785, 0.0035267188)
(0.015918616, 0.00022814896, 3.0092729e-06)
(2.4596673e-06, 0.0062560067, 0.00079585443)
(0.0074378476, 0.0020206748, 1.6591754e-05)
(0.0250952, 0.0002183984, 0.00022886686)
(0.014874488, 0.02852053, 0.025718186)
(0.00018185831, 0.017058263, 0.051894478)
(0.069235131, 0.018484833, 0.016415749)
(0.0016377831, 0.013176921, 0.007505429)
(0.016857032, 0.00052425213, 0.0072723208)
(0.0052763121, 0.00010839743, 6.5265549e-06)
(0.029919431, 0.00093290425, 7.3693927e-06)
(0.0047854469, 0.025931707, 0.00075476232)
(0.01952011, 0.00046640789, 3.9659463e-07)
(1.6586533e-05, 0.0063263797, 0.0035794866)
(0.00012405301, 1.231886e-05, 1.968823e-07)
(0.0047626519, 0.085344069, 0.013890919)
(0.023018729, 0.0014278209, 0.027101379)
(1.1827227e-05, 0.00082255283, 0.0007560199)
(0.0089824134, 0.030277276, 0.0048089074)
(0.00010056821, 4.1205531e-06, 0.0053763529)
(0.00011224991, 0.033061672, 0.0012069269)
(0.0010801104, 6.9438778e-05, 8.6879629e-07)
(0.033201687, 0.00047965502, 5.6812132e-05)
(0.017765636, 0.0064075924, 4.6652225e-05)
(0.0092272423, 3.6047525e-06, 0.0013192189)
(0.010129888, 0.0009223232, 0.00085053156)
(0.0092749344, 0.00024961989, 3.6375059e-10)
(0.022092337, 0.016000202, 0.00032929858)
(0.029565116, 0.014235233, 0.0021734547)
(0.00030592567, 0.011861084, 0.0080816029)
(1.2592971e-06, 2.9629934e-06, 2.2839235e-09)
(0.012884418, 0.030109514, 0.01447657)
(0.042683296, 0.006373818, 0.0046901349)
(0.031104553, 0.012694299, 0.0019517189)
(0.0016593359, 1.3253999e-05, 0.00029348215)
(0.07256446, 0.0061052158, 0.0022486246)
(0.0015132646, 4.0947643e-07, 2.7520332e-07)
(0.036906905, 0.023835413, 0.00010918362)
(8.7157969e-06, 2.4563716e-09, 2.3807271e-08)
(0.00038903172, 0.0043344721, 2.3521461e-05)
(0.0093942955, 8.1744465e-06, 0.00073250558)
(0.044903152, 0.00041121276, 0.0074904785)
(0.020451676, 8.7292628e-06, 1.1706968e-06)
(0.060914241, 0.021711545, 0.024123672)
(0.0020464188, 0.043385122, 0.026579922)
(3.0528925e-06, 0.0003706709, 2.8861052e-05)
(0.024816182, 0.00044250471, 0.00037738419)
(0.021859579, 0.031973317, 0.019969856)
(0.0020723839, 0.059581332, 0.023727754)
(0.00035177768, 0.0090164291, 0.0078489957)
(0.048302703, 0.0022692657, 0.0022179736)
(0.0014237192, 0.056339256, 0.10085963)
(0.002042145, 0.00027746448, 0.00015484482)
(0.001538066, 0.0002192494, 0.007756813)
(0.018941734, 0.023364184, 0.027800014)
(0.0049864408, 0.0012298959, 0.0071863071)
(0.015474869, 0.012156594, 6.7457346e-05)
(0.0023204924, 0.0063600652, 0.021216549)
(4.3288836e-08, 0.016028458, 0.00014516457)
(0.0510756, 0.0048770159, 0.0028740086)
(0.0014569327, 0.053033732, 0.036313385)
(1.1638554e-05, 0.025121335, 9.9276032e-05)
(0.0015796472, 0.00050527527, 1.7604525e-05)
(0.019773657, 0.0066781742, 0.028397163)
(1.2205537e-05, 2.8681728e-09, 1.6780763e-10)
(0.00020886143, 0.048187576, 0.00013554806)
(0.016140008, 0.0042387261, 0.051215313)
(0.013042739, 0.00022852952, 8.9331961e-06)
(0.0042577102, 2.4275455e-06, 4.9811794e-10)
(0.0065906481, 0.011547121, 1.2849213e-05)
(0.00010510252, 0.0050172606, 0.00012282855)
(0.0074225278, 0.00053077377, 1.1702953e-06)
(0.00028509466, 8.8887045e-06, 0.0024065734)
(0.012852629, 0.0090697035, 0.0091276485)
(1.5358821e-06, 6.3349653e-06, 5.0373092e-06)
(0.009087381, 0.012934444, 0.0020221181)
(0.013910417, 0.059151608, 2.3017787e-06)
(0.051778764, 5.5282911e-05, 9.8755445e-05)
(0.0019406438, 0.036653239, 0.015082288)
(0.038102455, 0.00065223139, 5.9950115e-05)
(0.0015174132, 0.059977494, 0.03282487)
(0.013300953, 0.0053269751, 0.0030967861)
(0.0014212179, 4.6674618e-06, 2.8027776e-07)
(5.0029791e-10, 0.00054312369, 5.7268328e-05)
(0.0010489022, 0.011758893, 0.040394664)
(0.0059077037, 5.1612096e-06, 6.1218991e-05)
(0.027476961, 0.0035473045, 0.018652368)
(0.045699753, 9.5466457e-05, 0.00013792967)
(0.037983134, 0.0093920669, 0.013896838)
(0.033206016, 0.078988224, 0.023854069)
(1.6161351e-06, 0.00030011073, 0.00036219647)
(0.026395151, 0.00094164954, 7.3207673e-05)
(0.0023291097, 3.7135894e-08, 3.1800823e-10)
(0.012226777, 0.080633499, 0.019574191)
(0.00065023324, 0.0032077215, 0.0026508491)
(0.023428569, 0.00033132287, 0.00033578867)
(0.011080625, 0.068472475, 0.09226612)
(0.018201176, 0.0090044653, 0.028464153)
(0.0041090739, 0.049290717, 0.022998041)
(0.056769412, 0.0099605015, 0.00080625538)
(0.0015501331, 0.00029412622, 1.2991624e-05)
(2.5110404e-14, 3.6617072e-13, 6.1534806e-17)
(0.00032991514, 2.5752472e-05, 1.5676513e-05)
(0.020064235, 1.9619785e-05, 2.2951624e-06)
(0.00011118931, 0.037468113, 0.069901317)
(0.0035512918, 0.020373419, 0.01670826)
(0.0045989049, 0.03368146, 0.042400133)
(0.00047811959, 0.0058707991, 0.00034588706)
(0.017727081, 4.0307808e-05, 0.0006780696)
(0.0081326244, 0.0014784565, 0.023048496)
(0.01341742, 0.0037806861, 0.0018955795)
(0.02343324, 0.0061145336, 1.641265e-05)
(0.0001069689, 0.039092939, 0.06245511)
(0.0077059404, 5.222399e-05, 0.0027000248)
(0.02184524, 0.0097585935, 0.00026130278)
(0.0013502093, 7.6936467e-06, 0.00014364645)
(0.00018819381, 0.0033754311, 1.9345682e-05)
(0.0098941773, 0.045050889, 0.052964866)
(0.0079933284, 0.01185676, 0.031237885)
(0.012032034, 0.0040001236, 0.0018537613)
(0.040957451, 0.014471425, 0.0025258739)
(0.073838867, 0.019805005, 0.019136418)
(0.024358798, 0.0028999848, 0.002343209)
(0.00044829847, 0.0010683171, 0.011193872)
(0.0075486638, 0.036844648, 0.015485691)
(2.2885009e-08, 0.00016764126, 3.2857304e-07)
(1.3115576e-05, 0.0035060649, 6.1761511e-07)
(0.00080317806, 0.052879561, 0.060520392)
(1.4990408e-07, 9.6732729e-05, 0.01653808)
(2.4245469e-06, 0.012209837, 0.001763205)
(0.0032079373, 0.0065752231, 0.00021282684)
(1.5779522e-11, 2.8155435e-13, 7.3231715e-13)
(0.03090167, 0.0041128444, 0.0055259485)
(0.0016427294, 6.7727349e-05, 8.0675156e-05)
(0.022999125, 0.012524229, 0.0010570028)
(0.00034310791, 0.0010355681, 0.0076897591)
(0.0089772958, 0.03977732, 0.017483663)
(0.015744872, 1.2434422e-05, 6.7109625e-08)
(0.012739489, 0.057713389, 0.026896223)
(0.00013318898, 0.00041095246, 0.0025369781)
(0.0040531149, 0.016017016, 0.00066014135)
(0.030949289, 0.040076327, 0.019164445)
(1.111436e-05, 0.029817458, 0.04059229)
(3.6207541e-05, 5.9903382e-06, 0.020958308)
(0.021870688, 0.00040970935, 0.0023528039)
