% 1. Title: Adversarial Recognition
% 
% 2. Sources:
%      (a) Creator: Melanie Ducoffe
%      (b) Date: March, 7, 2017
% 
@RELATION adversarial_fisher

@ATTRIBUTE pred0  NUMERIC
@ATTRIBUTE class        {0, 1}
@DATA
0.000529946,0
0.12623,0
0.000384654,0
0.00811973,0
0.0380964,0
0.0689654,0
0.049617,0
0.00127501,0
1.62E-007,0
0.0398704,0
0.000248183,0
0.00017805,0
0.00449432,0
2.74E-007,0
0.107135,0
5.87E-006,0
0.0139187,0
0.00358576,0
0.0611861,0
0.0477414,0
0.00150387,0
0.0921342,0
0.0667603,0
0.0762653,0
0.0179699,0
0.0444342,0
0.0791991,0
0.0148449,0
0.00474703,0
0.00552904,0
0.00354325,0
0.0727239,0
0.0294211,0
2.21E-006,0
0.000356113,0
0.0256962,0
0.0216915,0
1.86E-006,0
6.78E-005,0
0.0346129,0
0.0119634,0
0.0231889,0
2.85E-005,0
0.00666218,0
0.0148376,0
0.0640195,0
0.0864832,0
0.0155194,0
0.112343,0
3.02E-006,0
0.00121171,0
0.000150065,0
0.0560721,0
0.0429133,0
7.61E-005,0
0.0329484,0
0.00585421,0
3.21E-008,0
1.23E-007,0
1.30E-006,0
0.0416875,0
0.116258,0
0.031537,0
0.00778675,0
0.0165283,0
0.00976566,0
0.0442826,0
0.0524574,0
2.01E-006,0
0.0151652,0
0.04687,0
0.0212801,0
0.0600098,0
0.00315259,0
0.117088,0
0.0128028,0
0.0252048,0
0.0212265,0
0.0232552,0
0.0133766,0
0.000542115,0
0.0157245,0
0.000231124,0
0.000133075,0
0.00597679,0
1.84E-005,0
0.0857472,0
0.000656046,0
0.113277,0
0.00542134,0
0.0540755,0
0.0910105,0
0.046579,0
0.00582926,0
5.74E-005,0
0.0335911,0
0.000804849,0
0.0480415,0
7.90E-006,0
0.0493955,0
0.00107996,0
0.0172986,0
0.0509429,0
0.0530986,0
0.0163355,0
0.00554148,0
0.0302878,0
3.64E-008,0
0.00145269,0
0.00310227,0
0.0341499,0
0.0238626,0
0.0467422,0
0.0825627,0
0.105326,0
0.049506,0
0.0529988,0
0.0029845,0
0.00061366,0
0.00779853,0
0.0756424,0
3.88E-006,0
0.0338049,0
0.0355582,0
0.0515787,0
0.027988,0
6.34E-006,0
0.0308293,0
0.0168933,0
0.000446172,0
0.02685,0
0.0634516,0
0.0561578,0
0.0408333,0
3.18E-007,0
1.81E-006,0
0.0408191,0
0.0284168,0
0.0761545,0
0.0235141,0
0.000830383,0
0.000609234,0
0.00270278,0
0.0176439,0
0.0215252,0
0.00299156,0
2.15E-007,0
0.0844562,0
0.0869266,0
0.17612,0
0.0307162,0
6.12E-007,0
0.0427811,0
3.57E-007,0
0.0333839,0
0.000630689,0
0.000967996,0
0.000820763,0
0.00026119,0
0.00941473,0
0.0752278,0
2.44E-007,0
2.99E-005,0
0.0183333,0
0.00844769,0
0.0149065,0
0.0146056,0
0.0180324,0
0.0336946,0
0.0135085,0
0.0242755,0
0.012916,0
0.0291403,0
0.0049229,0
0.0127586,0
0.00724482,0
5.09E-006,0
0.000244009,0
0.0617784,0
2.62E-006,0
0.0825316,0
0.0371309,0
0.0683673,0
0.00386694,0
0.0582065,0
9.37E-006,0
0.00197159,0
0.00159824,0
2.50E-005,0
0.036804,0
0.0456767,0
1.21E-009,0
0.0123307,0
2.29E-006,0
0.0209206,0
0.0233038,0
0.0194062,0
0.0753386,0
0.0106058,0
0.0883496,0
0.106867,0
0.00650633,0
0.0017624,0
1.16E-006,0
0.005327,0
4.83E-007,0
4.21E-006,0
0.00907719,0
0.15131,0
0.0624461,0
0.0360759,0
0.00139889,0
0.00212964,0
0.0245118,0
0.0117037,0
0.0184368,0
0.0185017,0
0.0145559,0
0.0940199,0
0.0526848,0
0.000302676,0
0.0052353,0
9.65E-005,0
0.0023331,0
0.00297971,0
5.37E-008,0
0.000260799,0
0.0720162,0
0.0237649,0
0.0085518,0
0.00830372,0
0.0239253,0
0.0276622,0
0.0584465,0
0.101092,0
0.0183048,0
0.0422363,0
0.0212128,0
6.70E-007,0
0.0266911,0
0.0469423,0
0.142898,0
0.0397961,0
7.01E-007,0
0.0487536,0
0.0504835,0
2.00E-006,0
3.94E-006,0
0.0902381,0
0.0641238,0
0.00583016,0
0.00463204,0
0.000346658,0
4.30E-009,0
0.0352942,0
0.00218379,0
0.0179841,0
0.0161965,0
0.00143702,0
1.14E-008,0
1.64E-006,0
2.14E-005,0
0.0440132,0
0.0186759,0
0.054378,0
0.0109732,0
0.00401314,0
0.00174236,0
0.0169241,0
0.00313168,0
0.0827704,0
0.0137999,0
0.00018148,0
0.031713,0
0.000304352,0
0.00279156,0
0.0169866,0
0.0965015,0
0.00469048,0
0.000190452,0
0.0447983,0
0.00790962,0
3.65E-006,0
0.00446165,0
0.00140389,0
0.0788866,0
2.28E-012,0
4.05E-006,0
1.57E-007,0
0.0967719,0
0.0419745,0
0.0172542,0
0.0760395,0
0.0238663,0
0.0286999,0
0.00881396,0
0.0743918,0
0.00164855,0
2.15E-006,0
0.00933383,0
0.0355511,0
0.0755209,0
0.026139,0
0.0189463,0
0.00132164,0
0.0845264,0
0.0121891,0
2.21E-007,0
0.0424683,0
2.37E-006,0
0.0447013,0
4.49E-007,0
0.0391233,0
0.0288017,0
0.0220568,0
0.0055761,0
2.53E-006,0
0.0497405,0
0.0446763,0
3.58E-005,0
0.0135405,0
0.0200695,0
0.0012637,0
6.43E-005,0
0.000373275,0
0.00654741,0
0.00597016,0
0.0191603,0
0.0354748,0
0.0227155,0
0.00628514,0
0.0808345,0
0.0215699,0
0.000742592,0
0.086102,0
0.00737777,0
0.0479611,0
0.0198929,0
0.0113422,0
9.22E-016,0
1.03E-006,0
4.67E-005,0
0.00901089,0
0.0256513,0
0.054267,0
0.000521265,0
0.0737005,0
0.0510933,0
0.022998,0
0.0333204,0
2.91E-005,0
0.0705342,0
0.0256083,0
0.000974445,0
7.84E-007,0
0.0254845,0
0.0116982,0
0.0368647,0
9.09E-007,0
0.0254451,0
0.00413478,0
0.0445692,0
6.17E-006,0
0.0737992,0
0.0293196,0
0.0845225,0
0.0052733,0
0.0255104,0
1.14E-007,0
0.0108504,0
4.06E-005,0
0.0121273,0
0.0403856,0
0.137978,0
0.047665,0
1.58E-005,0
0.0115885,0
0.0334017,0
0.0173491,0
0.0301999,0
0.0107032,0
1.50E-006,0
7.64E-006,0
0.000668604,0
0.11613,0
0.000148873,0
0.013787,0
0.0306955,0
0.0491609,0
0.0340228,0
7.70E-007,0
0.000112106,0
1.19E-006,0
0.130753,0
0.0235531,0
0.0238405,0
0.013722,0
0.0491499,0
0.101284,0
5.83E-005,0
9.53E-005,0
0.0330947,0
0.0446226,0
0.0043559,0
0.0485372,0
0.042955,0
0.00453681,0
0.016539,0
0.0410686,0
2.62E-008,0
0.0420212,0
0.00958244,0
0.0540733,0
2.64E-012,0
1.69E-010,0
8.57E-005,0
0.106784,0
0.00252392,0
1.06E-006,0
1.32E-006,0
0.0238636,0
0.0520886,0
0.0152636,0
5.87E-008,0
0.00154649,0
5.13E-005,0
0.0207818,0
0.00121497,0
0.085046,0
0.000537937,0
0.0833305,0
0.0306656,0
0.0045254,0
0.0387623,0
0.00384223,0
0.0219339,0
0.00560655,0
0.091529,0
0.000149857,0
0.00484081,0
0.000494373,0
0.0338149,0
0.000243015,0
0.00637999,0
0.0127645,0
0.0052625,0
0.0554384,0
0.0138842,0
0.00267774,0
0.0216327,0
0.0761559,0
1.68E-005,0
3.06E-005,0
2.84E-008,0
0.0667043,0
0.0443161,0
0.00101282,0
0.0215341,0
0.00325269,0
0.00412532,0
0.000524228,0
0.0203705,0
0.0253008,0
0.000668578,0
0.0930177,0
0.00990671,0
0.0275107,0
0.109183,0
4.56E-005,0
0.00207213,0
0.0455238,0
0.0889377,0
0.0172758,0
0.00678365,0
0.00289438,0
0.00800236,0
0.001371,0
0.0209955,0
0.000151574,0
0.0144186,0
0.0129267,0
0.0154123,0
0.000159789,0
0.0128137,0
0.0229329,0
0.108463,0
0.0316269,0
0.0812502,0
0.0493641,0
0.0447476,0
0.0356938,0
0.0193219,0
0.0237281,0
7.46E-005,0
0.131948,0
0.0776342,0
0.0132454,0
1.68E-007,0
0.0521902,0
0.0269689,0
0.078031,0
0.00139561,0
0.0194443,0
0.00390411,0
0.00810748,0
0.000258476,0
2.36E-010,0
0.0325607,0
0.00363083,0
0.0170327,0
0.00262618,0
0.00552651,0
0.0611677,0
0.0190498,0
0.0113521,0
3.89E-005,0
0.000219198,0
0.0306086,0
0.0209115,0
0.0960396,0
0.0858762,0
0.000394389,0
0.091091,0
0.00847447,0
0.0447301,0
0.00479168,0
0.000185658,0
0.134875,0
0.0165277,0
2.28E-009,0
1.33E-005,0
6.71E-007,0
0.0889919,0
0.031698,0
0.0385514,0
0.089098,0
0.116766,0
0.0151168,0
0.0714941,0
0.00162291,0
0.0964771,0
0.0173814,0
0.0257241,0
0.00394666,0
0.00526183,0
0.0859033,0
5.74E-008,0
0.00201141,0
0.0657746,0
0.0679075,0
0.00136677,0
0.00114949,0
4.28E-005,0
0.0382876,0
0.0439572,0
0.0260273,0
0.0543898,0
0.0324306,0
0.0118746,0
0.009392,0
1.85E-010,0
0.0030972,0
5.40E-005,0
0.145165,0
0.0412833,0
0.00481933,0
0.039896,0
0.000352671,0
0.0157947,0
0.0135139,0
0.00415468,0
0.036994,0
0.0143252,0
0.00157837,0
2.37E-005,0
0.0289648,0
0.0592628,0
0.036127,0
3.30E-009,0
0.0143177,0
0.00202354,0
0.0522991,0
0.000166464,0
0.000205649,0
0.00905565,0
0.140644,0
0.0489644,0
4.52E-011,0
0.018891,0
0.00142378,0
0.070052,0
0.0190572,0
0.0107642,0
0.00198424,0
0.00257065,0
0.117669,0
0.0468741,0
0.00384969,0
0.0947111,0
0.0238078,0
1.44E-007,0
0.000651969,0
0.0202349,0
0.0870475,0
0.130467,0
0.00136027,0
0.0020534,0
0.00950549,0
0.0433158,0
0.0226752,0
0.0151968,0
0.00141661,0
0.000528662,0
0.0065697,0
0.0208294,0
0.0396656,0
0.0624396,0
0.00389269,0
0.0240293,0
2.54E-008,0
0.0019789,0
0.0184198,0
0.0449965,0
0.0308471,0
7.41E-005,0
0.0160791,0
0.000577847,0
0.0465922,0
0.000913809,0
1.19E-006,0
1.33E-008,0
1.12E-005,0
0.0523156,0
9.73E-006,0
0.000504967,0
0.00143338,0
0.0132195,0
0.0178932,0
4.88E-006,0
0.0234618,0
1.03E-006,0
0.00313,0
0.0181518,0
0.00181631,0
0.0130096,0
7.81E-006,0
0.023842,0
0.0864594,0
4.54E-005,0
0.00208861,0
0.0961475,0
0.0119822,0
0.039867,0
0.0172141,0
0.0118108,0
0.0552273,0
0.000336996,0
0.027072,0
0.0268398,0
0.0614657,0
0.000485014,0
5.82E-007,0
0.00261218,0
0.062822,0
0.00268358,0
0.0422474,0
0.0253162,0
0.00712213,0
0.000166508,0
0.0717281,0
0.0333471,0
2.49E-005,0
6.85E-005,0
0.0228947,0
0.000372106,0
0.00258186,0
2.38E-007,0
0.00315504,0
0.0130804,0
6.28E-005,0
0.00108368,0
0.0661508,0
5.90E-005,0
0.0748433,0
0.000971661,0
0.0336989,0
0.000123187,0
0.0512123,0
0.0579613,0
0.0211181,0
0.0445026,0
0.0480813,0
0.0153281,0
0.0986376,0
0.0677878,0
0.0675056,0
0.00567182,0
0.049914,0
0.0272678,0
0.0135721,0
0.0547371,0
0.0207227,0
0.080458,0
0.0256087,0
0.0200043,0
0.000188152,0
0.0095633,0
0.000795958,0
1.53E-006,0
0.0957346,0
0.0660898,0
0.0190758,0
0.0268454,0
0.000979496,0
0.0608772,0
0.0167871,0
0.00427205,0
0.0971856,0
0.0368667,0
0.013189,0
0.029343,0
0.0364884,0
0.113063,0
0.014163,0
1.34E-008,0
0.00638566,0
0.0789549,0
0.0171654,0
0.0506236,0
0.0381843,0
0.00751824,0
6.19E-009,0
0.03813,0
0.0357703,0
0.0129613,0
0.0132524,0
0.0478034,0
0.0755989,0
0.0043741,0
0.000866968,0
0.0118829,0
0.00641589,0
0.000693512,0
0.00734742,0
0.0238659,0
0.0212258,0
0.034293,0
0.0430612,0
0.00466547,0
0.044239,0
0.000518128,0
4.37E-005,0
0.0692268,0
0.000180757,0
0.000275935,0
0.0129914,0
4.29E-009,0
0.0271842,0
0.0838357,0
0.0158065,0
0.00103554,0
4.37E-006,0
0.0145608,0
2.16E-006,0
0.0175931,0
0.0658581,0
2.22E-005,0
0.000118008,0
0.0515877,0
0.0468598,0
0.101073,0
0.058444,0
2.47E-005,0
0.000904039,0
0.000178228,0
9.94E-011,0
0.00666145,0
1.24E-005,0
0.0396837,0
0.0239216,0
0.0166323,0
0.000175829,0
0.00453767,0
2.03E-005,0
0.0521552,0
0.143093,0
0.00185326,0
1.25E-005,0
0.117868,0
0.101123,0
9.90E-005,0
0.0138098,0
0.0096367,0
0.00332987,0
0.0741488,0
0.0709114,0
0.0465725,0
0.0253213,0
0.028135,0
0.0529782,0
0.0435073,0
0.032616,0
0.0101294,0
0.115584,0
0.0123441,0
0.000127845,0
0.086834,0
0.00133446,0
0.022976,0
0.0259183,0
0.00920828,0
0.000780638,0
5.44E-006,0
0.000115543,0
3.72E-006,0
0.0234436,0
1.07E-005,0
0.000186711,0
0.0138879,0
0.0075246,0
0.0248843,0
0.0740478,0
0.0402623,0
0.00760713,0
3.43E-007,0
0.00213269,0
0.0182876,0
2.35E-005,0
0.000974487,0
0.0640134,0
0.000701859,0
0.00288674,0
0.0538827,0
0.0279226,0
0.000485482,0
0.0482196,0
0.000285134,0
0.0424575,0
0.000876857,0
0.040596,0
0.0576851,0
0.00961789,0
0.0031055,0
0.0141874,0
0.0483419,0
0.0593359,0
0.127764,0
0.00486394,0
0.0113266,0
0.0108221,0
2.95E-005,0
0.0334224,0
0.0361664,0
0.0485462,0
0.000257049,0
0.0152132,0
0.0896067,0
0.0114616,0
0.0340021,0
0.00300184,0
0.0219013,0
0.0224915,0
3.66E-006,0
0.0010642,0
0.0314354,0
0.00355735,0
0.00121875,0
0.0346163,0
0.118533,0
0.00136286,0
0.00548809,0
0.00956355,0
0.000781635,0
0.0174889,0
0.00530536,0
0.000677151,0
0.00681826,0
0.00296741,0
0.00496862,0
0.0452026,0
0.00593493,0
0.175828,0
0.0591306,0
2.66E-006,0
0.00106515,0
0.148283,0
0.107101,0
0.023516,0
0.000843848,0
0.00765636,0
1.52E-006,0
4.05E-005,0
2.84E-005,0
0.01819,0
0.0141378,0
0.0134581,0
0.0446554,0
0.0645647,0
0.00085681,0
0.0651961,0
3.46E-006,0
0.0145586,0
0.0354661,0
0.0467289,0
0.0278945,0
3.24E-007,0
0.0404479,0
6.80E-005,0
0.0135409,0
0.0124918,0
0.102069,0
9.53E-007,0
9.39E-005,0
0.00163178,0
0.000387181,0
0.0120035,0
0.00143,0
0.0293075,0
6.15E-005,0
0.0334976,0
0.0288743,0
0.141647,0
0.00210254,0
9.78E-005,0
0.00161969,0
4.83E-007,0
0.0694601,0
0.00964331,0
0.0037868,0
0.00410654,0
0.0140996,0
0.00101568,0
5.51E-005,0
0.02423,0
0.0458314,0
0.0210572,0
0.000859433,0
8.23E-008,0
1.67E-005,0
0.0358732,0
0.113313,0
0.138975,0
0.0135864,0
0.0061724,0
0.00364542,0
0.01089,0
0.0057858,0
0.000620045,0
1.77E-007,0
0.000295117,0
0.00668726,0
4.85E-007,0
0.13045,0
0.000768692,0
3.04E-008,0
7.75E-005,0
0.0019317,0
0.0238583,0
0.0143935,0
0.00891973,0
0.0403225,0
0.000172687,0
0.00279689,0
0.0596286,0
0.0909597,0
4.53E-005,0
0.0383638,0
0.0444433,0
0.0387901,0
0.000183353,0
0.00858955,0
1.87E-005,0
0.0159431,0
0.000156132,0
0.00114989,0
0.000879666,0
0.0874447,0
0.0536285,0
0.00227938,0
0.000271691,0
5.62E-010,0
6.89E-006,0
0.0274217,0
0.0360613,0
0.0142907,0
0.0106849,0
0.000697851,0
0.0262275,0
0.00388822,0
0.0133667,0
2.61E-006,0
0.0388391,0
0.0800929,0
0.0330939,0
0.142649,0
0.0404947,0
0.00053604,0
0.000741806,0
0.000933933,0
0.0163395,0
2.13E-006,0
0.0636894,0
0.074119,0
0.0129706,0
0.040205,0
0.0998996,0
0.0131802,0
0.0130186,0
0.0581785,0
4.60E-010,0
0.00474995,0
0.0524549,0
0.000147051,0
0.0431562,0
0.00273426,0
0.0476458,0
0.0380084,0
2.05E-005,0
9.47E-005,0
0.037296,0
0.029052,0
0.0193676,0
0.000253916,0
0.00555077,0
0.00867632,0
0.147555,0
1.49E-008,0
0.0117885,0
0.0188524,0
0.000139892,0
0.0027982,0
0.0255195,0
9.59E-005,0
0.0150388,0
0.00657565,0
0.0695274,0
0.000113405,0
0.112626,0
0.019544,0
0.0611725,0
0.0284374,0
0.0664616,0
0.0595169,0
3.31E-006,0
0.0307902,0
0.0202831,0
0.0130525,0
0.0462727,0
0.0629192,0
0.00493575,0
2.00E-007,0
0.00998405,0
0.154631,0
0.00453278,0
0.00356232,0
0.000130285,0
0.0735217,0
0.10788,0
0.0169023,0
0.106995,0
0.0134744,0
0.00014868,0
6.00E-005,0
0.021332,0
0.00192792,0
0.064584,0
0.000790826,0
0.0214016,0
0.000794966,0
8.65E-009,0
6.86E-008,0
0.00995207,0
0.0153343,0
0.0376913,0
2.27E-006,0
0.000144684,0
0.0160403,0
0.0292909,0
0.0487011,0
0.0376683,0
0.04439,0
0.00384813,0
0.00100654,0
0.0159723,0
3.62E-006,0
0.00100414,0
0.0819139,0
0.0139312,0
0.00194354,0
0.00429073,0
0.0386204,0
0.000589861,0
0.00322082,0
0.0572814,0
4.06E-009,0
0.000249164,0
0.0325794,0
9.23E-006,0
0.00133698,0
0.0423192,0
0.0205878,0
0.00752575,0
3.16E-007,0
0.0184044,0
0.000377696,0
0.127907,0
0.00888053,0
0.0438392,0
0.00068797,0
0.0491328,0
0.00071619,0
0.00471843,0
0.016048,0
0.0272796,0
0.0988395,0
0.00201492,0
0.00545584,0
0.000935915,0
0.0299259,0
0.00288794,0
0.0256748,0
0.0260399,0
1.24E-008,0
0.00604353,0
0.0145823,0
0.00110862,0
0.0181666,0
8.90E-005,0
0.0497727,0
0.0669143,0
0.0344662,0
9.53E-005,0
0.000836118,0
0.012997,0
0.00622989,0
0.112564,0
0.000103311,0
0.0394039,0
0.00263674,0
0.0206448,0
0.0570406,0
2.00E-010,0
0.0928781,0
1.51E-005,0
0.0478439,0
0.0487128,0
1.51E-006,0
0.000351379,0
0.00227023,0
0.000459933,0
0.118168,0
0.0551348,0
9.74E-006,0
0.000115437,0
0.000854907,0
0.099575,0
1.99E-005,0
0.0130003,0
0.000878099,0
3.58E-008,0
2.98E-007,0
0.0279293,0
0.0071875,0
0.0104133,0
0.00248424,0
0.0832094,0
2.01E-006,0
0.0142556,0
0.0964698,0
1.96E-005,0
0.00219779,0
0.00211321,0
0.000340181,0
0.0764026,0
0.0544296,0
0.0217542,0
0.00376571,0
0.0199703,0
0.00330422,0
0.0169436,0
0.0324698,0
2.87E-008,0
0.00982478,0
0.0135725,0
0.00404303,0
0.0519721,0
0.0310176,0
0.0446635,0
0.0193148,0
0.0906533,0
0.000259141,0
3.21E-006,0
0.000184064,0
0.0803951,0
0.0726108,0
0.023036,0
0.00696367,0
0.0544242,0
0.0505505,0
0.000145736,0
0.0096346,0
0.0169946,0
0.0461481,0
0.010514,0
0.00480569,0
0.0013262,0
0.000484527,0
0.0193659,0
0.0817831,0
8.73E-007,0
0.111239,0
3.65E-005,0
0.0932817,0
0.0125336,0
6.06E-009,0
0.00159713,0
0.00069987,0
0.0800803,0
0.00796528,0
0.0591785,0
0.053621,0
0.0462493,0
4.69E-009,0
0.103353,0
2.55E-007,0
0.0402742,0
0.0932979,0
0.0150314,0
6.77E-006,0
0.0156721,0
0.000335762,0
0.103725,0
0.0355102,0
2.97E-005,0
0.00672408,0
0.0168868,0
0.0248413,0
0.0178341,0
0.00674942,0
0.0180067,0
0.00321957,0
0.000126086,0
0.146604,0
0.00586411,0
7.76E-005,0
3.59E-005,0
0.0204156,0
0.000201238,0
0.00343677,0
0.0007383,0
0.00348077,0
0.0907517,0
9.24E-006,0
1.43E-007,0
0.0155395,0
0.0278481,0
9.15E-006,0
0.100504,0
0.0133449,0
0.000224047,0
0.0613724,0
0.0153725,0
0.0141787,0
0.0242862,0
0.0310939,0
0.0161784,0
5.31E-011,0
0.00504205,0
0.0120534,0
0.00804024,0
0.0209199,0
0.00159407,0
0.0493869,0
0.00957668,0
0.00209455,0
0.0108471,0
0.0415924,0
0.014067,0
0.00912044,0
1.60E-005,0
2.29E-006,0
0.00732316,0
0.000285121,0
0.029833,0
9.26E-005,0
1.22E-007,0
0.0242803,0
0.0455698,0
0.0194972,0
0.0292128,0
0.00920386,0
0.0176353,0
0.000217809,0
2.11E-005,0
0.000375774,0
0.0446296,0
0.0342809,0
0.000119795,0
0.000135952,0
0.0800717,0
0.00243053,0
0.0177409,0
0.0539426,0
1.14E-005,0
0.00105668,0
0.0168944,0
0.00132973,0
0.0793921,0
0.0167853,0
0.101738,0
0.000235496,0
0.0148395,0
0.0209861,0
0.0554378,0
0.0333445,0
1.09E-006,0
4.99E-007,0
0.000309818,0
0.0126049,0
8.41E-008,0
0.0203091,0
0.000119565,0
6.71E-005,0
0.0298015,0
6.74E-005,0
0.0817811,0
0.0454682,0
0.0225465,0
0.064479,0
0.0170773,0
0.0214019,0
0.00655905,0
0.000706318,0
1.92E-005,0
0.0164452,0
0.0320488,0
0.000330631,0
0.0765299,0
0.0181543,0
0.00292429,0
0.0109187,0
0.000286934,0
0.0143282,0
0.0321364,0
0.00108022,0
0.00292828,0
0.0506483,0
0.0179817,0
0.040518,0
0.0198696,0
0.0393909,0
4.39E-005,0
0.0568408,0
0.0254314,0
0.0170734,0
0.0260768,0
2.61E-005,0
0.0791781,0
0.00202563,0
0.00314513,0
0.00542745,0
3.00E-006,0
0.0205659,0
0.0121671,0
0.0718884,0
0.000754354,0
3.11E-007,0
0.00376112,0
0.0224756,0
0.00141332,0
0.0101652,0
0.00671756,0
0.0233506,0
0.000288318,0
0.00376029,0
0.0399873,0
0.00381632,0
1.01E-010,0
0.0545265,0
0.0151936,0
0.00622506,0
0.034734,0
0.0289432,0
0.00147519,0
0.0207936,0
8.24E-010,0
0.000186453,0
0.000214177,0
1.22E-005,0
0.0979323,0
0.132095,0
0.0403975,0
0.0720297,0
0.00175966,0
0.000205019,0
0.015231,0
0.0736061,0
0.00459795,0
0.0992592,0
0.0517244,0
0.00031711,0
0.0383021,0
0.00639123,0
0.0253961,0
0.0846068,0
0.0104105,0
0.0983534,0
0.0844231,0
3.13E-010,0
0.0295452,0
0.0144441,0
0.0147459,0
0.0370861,0
8.77E-005,0
0.017246,0
4.87E-012,0
0.0266096,0
6.13E-005,0
9.61E-006,0
0.0151971,0
0.0395398,0
0.113901,0
0.0554791,0
0.0796342,0
0.102181,0
0.000503558,0
0.000236976,0
0.000455403,0
0.0390218,0
0.0157506,0
0.00595499,0
0.0204715,0
0.00907856,0
0.0580459,0
0.0107499,0
0.000218336,0
0.000135976,0
1.50E-006,0
6.12E-006,0
0.0273694,0
7.44E-007,0
0.00766826,0
0.0898499,0
2.82E-011,0
1.16E-005,0
0.158465,0
0.0199059,0
0.0371165,0
0.000491251,0
4.61E-006,0
9.71E-009,0
0.000313482,0
0.00407603,0
0.0178737,0
0.0750063,0
0.00601718,0
0.0430043,0
0.0583364,0
0.0523493,0
0.135136,0
0.0267521,0
0.00014135,0
0.016133,0
0.027548,0
0.000130946,0
0.000487502,0
0.000718465,0
0.0351658,0
0.0167341,0
0.0169869,0
0.0137679,0
0.122337,0
0.00147334,0
0.0550169,0
0.016184,0
0.0212432,0
3.68E-008,0
0.036499,0
0.0284349,0
0.00182203,0
0.0750851,0
0.0715925,0
0.0553779,0
4.34E-007,0
0.0142003,0
0.0387263,0
0.0557222,0
0.0524073,0
3.70E-005,0
0.0155852,0
8.21E-006,0
0.0298662,0
0.0545797,0
0.00013836,0
0.084413,0
0.000226036,0
0.000124594,0
0.0220162,0
0.028779,0
0.0450735,0
1.32E-005,0
0.055915,0
0.0442462,0
0.0148876,0
0.00253413,0
0.0346302,0
0.0111783,0
0.0122494,0
0.0236157,0
0.0210217,0
0.00297077,0
0.0754513,0
0.0423176,0
0.0801176,0
0.0340225,0
0.0441576,0
0.0163191,0
0.0305858,0
0.0110203,0
0.0028785,0
0.0638596,0
4.59E-005,0
0.0497106,0
0.0464013,0
0.00469203,0
0.102295,0
0.0568041,0
0.0361942,0
0.0272937,0
0.000959059,0
0.0351299,0
0.0295269,0
0.0389808,0
0.0525007,0
0.0305325,0
0.0210948,0
0.019317,0
0.0450245,0
0.0147894,0
0.00688232,0
0.0151411,0
9.28E-005,0
0.133496,0
1.11E-010,0
0.0102175,0
0.139978,0
0.00130702,0
0.0119866,0
0.135406,0
3.90E-006,0
0.0407266,0
0.00294094,0
3.99E-007,0
0.0029708,0
0.0133235,0
0.00933635,0
0.0694204,0
0.0640554,0
0.00697861,0
0.053314,0
0.000959868,0
5.42E-006,0
8.61E-005,0
3.89E-005,0
0.00087576,0
6.28E-009,0
0.015882,0
0.00281418,0
0.0192395,0
0.0206305,0
0.00678799,0
0.00179378,0
0.00139405,0
4.04E-005,0
0.0279999,0
0.0114795,0
0.0143381,0
0.128412,0
0.00030653,0
0.0709773,0
0.0205445,0
1.02E-005,0
0.0628505,0
0.0855568,0
0.0463296,0
0.000488128,0
0.0001135,0
0.00515407,0
0.0145356,0
0.0551918,0
0.0109872,0
5.56E-008,0
1.80E-006,0
0.0188466,0
0.105905,0
0.0421418,0
0.030463,0
0.00590695,0
0.0377481,0
0.00229273,0
0.00209217,0
0.054966,0
0.118499,0
0.00242435,0
0.0524148,0
0.0105891,0
0.000427299,0
0.00854166,0
0.024351,0
0.000222551,0
0.0323107,0
0.0930139,0
0.0139204,0
0.00519046,0
0.00382871,0
0.032378,0
0.000195392,0
0.0447778,0
0.0691583,0
0.0364089,0
0.00308473,0
0.0059879,0
0.00199978,0
0.0074597,0
2.23E-005,0
0.0978052,0
0.00807601,0
0.00503814,0
7.74E-009,0
0.0636846,0
0.0200647,0
0.136033,0
0.0654902,0
0.037744,0
0.0242018,0
0.00391887,0
6.53E-005,0
4.36E-005,0
1.22E-006,0
0.000678139,0
0.0913671,0
0.0120251,0
0.0268095,0
0.00252258,0
0.0121619,0
0.033647,0
6.19E-005,0
0.00014059,0
0.0434894,0
0.0191452,0
0.035057,0
0.0881963,0
0.0263445,0
0.0146036,0
0.0338453,0
0.00859886,0
0.000197515,0
8.56E-014,0
0.0514454,0
8.56E-009,0
0.0113521,0
8.46E-005,0
0.0196627,0
0.0870644,0
0.00812481,0
0.0888639,0
0.0002855,0
0.0936665,0
0.0251107,0
0.00843346,0
0.00017364,0
5.22E-005,0
0.114968,0
0.0694773,0
0.00212449,0
0.03728,0
6.52E-005,0
4.30E-009,0
0.0578533,0
0.0136634,0
0.0976803,0
0.00207372,0
0.120102,0
0.0109479,0
0.0299545,0
0.112918,0
0.00987815,0
0.00776683,0
0.000233156,0
0.0015986,0
0.00650365,0
0.0111351,0
0.000257509,0
0.0089592,0
0.0217391,0
0.0375618,0
0.0268311,0
0.0348861,0
0.0245138,0
0.00485846,0
0.00324354,0
0.000746527,0
0.0210901,0
0.00886649,0
0.00168831,0
0.00176092,0
0.0295655,0
0.0131423,0
0.00183989,0
0.015782,1
3.11E-009,1
1.93E-007,1
6.13E-017,1
1.16E-012,1
1.55E-014,1
0.000202073,1
1.01E-016,1
5.10E-008,1
2.64E-020,1
0.00026864,1
2.88E-012,1
